file_name,mfcc_mean,mfcc_std,mfcc_stability,f0_missing_rate,f0_quality,energy_mean,energy_std,energy_stability,zcr_mean,zcr_rationality,feature_integrity,category
Lesson02_Jonathan_Student01_utterance04.wav,-26.192152,28.367489,True,0.24369747899159663,True,0.04858162,0.04261942,True,0.10930524553571429,True,True,student
Lesson02_Jonathan_Student01_utterance05.wav,-29.055178,28.41459,True,0.3516483516483517,True,0.04544076,0.053827796,True,0.0752704326923077,True,True,student
Lesson03_Man_Student01_utterance22.wav,-70.284325,6.666105,True,1.0,False,9.073096e-06,1.4212485e-06,True,0.5601526331018518,False,True,student
Lesson01_Anna_Student01_utterance04.wav,-27.421509,27.56999,True,0.3543307086614173,True,0.052117985,0.052805077,True,0.05494509719488189,True,True,student
Lesson01_Anna_Student01_utterance06.wav,-28.704124,26.910763,True,0.36752136752136755,True,0.04611917,0.05789635,True,0.06026308760683761,True,True,student
Lesson03_Man_Student01_utterance08.wav,-72.18288,3.6065443,True,1.0,False,7.043717e-06,4.0442723e-07,True,0.6496672453703703,False,True,student
Lesson03_Man_Student01_utterance20.wav,-71.5237,5.0404186,True,1.0,False,7.744706e-06,8.3010576e-07,True,0.6172538097993827,False,True,student
Lesson03_Marsha_Student01_utterance25.wav,-70.85845,6.451372,True,1.0,False,8.568501e-06,9.150171e-07,True,0.5803865131578947,False,True,student
Lesson03_Marsha_Student01_utterance19.wav,-69.51871,6.614571,True,1.0,False,9.663275e-06,1.3654683e-06,True,0.5242874710648148,False,True,student
Lesson02_Jonathan_Student01_utterance06.wav,-69.17038,7.0466886,True,1.0,False,9.738538e-06,1.5950369e-06,True,0.5509637389520202,False,True,student
Lesson03_Marsha_Student01_utterance18.wav,-69.918015,7.1681743,True,1.0,False,1.0582341e-05,2.465672e-06,True,0.5263933454241071,False,True,student
Lesson03_Marsha_Student01_utterance24.wav,-69.96467,6.937698,True,1.0,False,9.44889e-06,1.5735532e-06,True,0.5557830554096639,False,True,student
Lesson03_Man_Student01_utterance21.wav,-70.55444,7.2005434,True,1.0,False,8.849688e-06,1.6574363e-06,True,0.5724913399174528,False,True,student
Lesson03_Man_Student01_utterance09.wav,-71.81224,5.886851,True,1.0,False,7.91225e-06,1.1359053e-06,True,0.6210367838541667,False,True,student
Lesson01_Anna_Student01_utterance03.wav,-27.123055,29.717625,True,0.3418803418803419,True,0.07161806,0.06954829,True,0.059386685363247864,True,True,student
Lesson03_Man_Student01_utterance25.wav,-70.85845,6.451372,True,1.0,False,8.568501e-06,9.150171e-07,True,0.5803865131578947,False,True,student
Lesson03_Man_Student01_utterance19.wav,-69.51871,6.614571,True,1.0,False,9.663275e-06,1.3654683e-06,True,0.5242874710648148,False,True,student
Lesson03_Marsha_Student01_utterance08.wav,-70.8644,6.5774717,True,1.0,False,8.843423e-06,1.1796334e-06,True,0.5693753639363354,False,True,student
Lesson03_Marsha_Student01_utterance20.wav,-71.5237,5.0404186,True,1.0,False,7.744706e-06,8.3010576e-07,True,0.6172538097993827,False,True,student
Lesson02_Jonathan_Student01_utterance02.wav,-30.206669,29.138264,True,0.25,True,0.03313594,0.035948325,True,0.08272806803385417,True,True,student
Lesson02_Jonathan_Student01_utterance03.wav,-26.688517,27.08184,True,0.19875776397515527,True,0.048109815,0.04207053,True,0.06485042216614907,True,True,student
Lesson03_Marsha_Student01_utterance21.wav,-70.55444,7.2005434,True,1.0,False,8.849688e-06,1.6574363e-06,True,0.5724913399174528,False,True,student
Lesson03_Marsha_Student01_utterance09.wav,-70.28113,6.752822,True,1.0,False,9.920367e-06,2.1265691e-06,True,0.5301347897376543,False,True,student
Lesson03_Man_Student01_utterance18.wav,-69.918015,7.1681743,True,1.0,False,1.0582341e-05,2.465672e-06,True,0.5263933454241071,False,True,student
Lesson03_Man_Student01_utterance24.wav,-69.96467,6.937698,True,1.0,False,9.44889e-06,1.5735532e-06,True,0.5557830554096639,False,True,student
Lesson01_Anna_Student01_utterance02.wav,-26.796474,28.137516,True,0.45985401459854014,True,0.04563851,0.049401626,True,0.09280551437043795,True,True,student
Lesson01_Anna_Student01_utterance00.wav,-23.349873,27.924221,True,0.3181818181818182,True,0.07405453,0.0808776,True,0.09298058712121213,True,True,student
Lesson03_Marsha_Student01_utterance23.wav,-71.43658,6.0971303,True,1.0,False,8.451365e-06,1.4641907e-06,True,0.5872819456335616,False,True,student
Lesson02_Jonathan_Student01_utterance01.wav,-26.920563,28.651907,True,0.5421686746987951,False,0.034788597,0.03830017,True,0.04981645331325301,True,True,student
Lesson02_Jonathan_Student01_utterance00.wav,-27.793596,28.100311,True,0.544,False,0.030214965,0.036177732,True,0.0843203125,True,True,student
Lesson03_Marsha_Student01_utterance22.wav,-70.284325,6.666105,True,1.0,False,9.073096e-06,1.4212485e-06,True,0.5601526331018518,False,True,student
Lesson01_Anna_Student01_utterance01.wav,-27.466627,25.429731,True,0.5116279069767442,False,0.057934217,0.07401059,True,0.08841297238372094,True,True,student
Lesson03_Man_Student01_utterance16.wav,-69.939285,7.0443277,True,1.0,False,8.793918e-06,1.4210759e-06,True,0.580880829782197,False,True,student
Lesson03_Man_Student01_utterance02.wav,-70.146835,7.0014424,True,1.0,False,1.0123401e-05,2.8998888e-06,True,0.5435512609649122,False,True,student
Lesson03_Marsha_Student01_utterance07.wav,-70.03571,6.9360027,True,1.0,False,1.0262288e-05,2.0480468e-06,True,0.5348969006147541,False,True,student
Lesson03_Marsha_Student01_utterance13.wav,-69.80315,6.626733,True,1.0,False,9.33318e-06,1.3623786e-06,True,0.5508922230113636,False,True,student
Lesson03_Marsha_Student01_utterance12.wav,-69.805916,6.9206977,True,1.0,False,9.202353e-06,1.8408145e-06,True,0.5762651146356784,False,True,student
Lesson03_Marsha_Student01_utterance06.wav,-69.86385,6.856948,True,1.0,False,1.01186415e-05,2.005996e-06,True,0.5215648609203297,False,True,student
Lesson03_Man_Student01_utterance03.wav,-70.939705,7.001548,True,1.0,False,9.571159e-06,2.3396599e-06,True,0.5466424851190477,False,True,student
Lesson03_Man_Student01_utterance17.wav,-70.07971,7.9288154,True,1.0,False,1.025018e-05,4.306447e-06,True,0.5668463186055672,False,True,student
Lesson02_Anna_Student01_utterance06.wav,-69.17038,7.0466886,True,1.0,False,9.738538e-06,1.5950369e-06,True,0.5509637389520202,False,True,student
Lesson02_Anna_Student01_utterance04.wav,-24.005005,29.078146,True,0.26282051282051283,True,0.077097185,0.074457206,True,0.11719376001602565,True,True,student
Lesson03_Man_Student01_utterance01.wav,-70.48903,6.7594786,True,1.0,False,9.09965e-06,2.616617e-06,True,0.5804528524709303,False,True,student
Lesson03_Man_Student01_utterance15.wav,-71.41849,5.7722173,True,1.0,False,7.987164e-06,1.0144871e-06,True,0.6129910451061321,False,True,student
Lesson03_Marsha_Student01_utterance10.wav,-71.65976,6.318848,True,1.0,False,8.366279e-06,1.4009623e-06,True,0.5940111736918605,False,True,student
Lesson03_Marsha_Student01_utterance04.wav,-70.03337,6.530677,True,1.0,False,8.860966e-06,1.6259099e-06,True,0.5646468874007936,False,True,student
Lesson03_Marsha_Student01_utterance05.wav,-70.20072,6.508813,True,1.0,False,8.777074e-06,1.9866243e-06,True,0.580368193069307,False,True,student
